Date(UTC),type,Amount,Asset,Symbol
21:50.5,COMMISSION,-0.00008701,BNB,BTCUSDT
25:04.2,REALIZED_PNL,-2.34825,USDT,BTCUSDT
25:04.2,COMMISSION,-0.00086938,BNB,BTCUSDT
25:10.0,COMMISSION,-0.00025769,BNB,ETHUSDT
25:10.0,REALIZED_PNL,-0.599,USDT,ETHUSDT
17:39.1,COMMISSION,-0.00017397,BNB,BTCUSDT
26:23.0,COMMISSION,-0.00001672,BNB,DOGEUSDT
41:32.3,COMMISSION,-0.00034725,BNB,BTCUSDT
41:32.3,REALIZED_PNL,1.3782,USDT,BTCUSDT
41:32.3,REALIZED_PNL,0.081,USDT,DOGEUSDT
41:32.3,COMMISSION,-0.0000334,BNB,DOGEUSDT
30:19.6,COMMISSION,-0.00034464,BNB,BTCUSDT
00:01.1,FUNDING_FEE,0.01842623,USDT,BTCUSDT
00:29.4,COMMISSION,-0.0003136,BNB,BTCUSDT
00:29.4,COMMISSION,-0.00003484,BNB,BTCUSDT
00:29.4,REALIZED_PNL,-0.34614,USDT,BTCUSDT
00:29.4,REALIZED_PNL,-0.03922,USDT,BTCUSDT
01:25.6,COMMISSION,-0.000349,BNB,BTCUSDT
06:20.5,COMMISSION,-0.00034804,BNB,BTCUSDT
06:20.5,REALIZED_PNL,2.2041,USDT,BTCUSDT
06:36.8,COMMISSION,-0.00017403,BNB,BTCUSDT
10:10.7,COMMISSION,-0.00017435,BNB,BTCUSDT
12:18.7,COMMISSION,-0.00008715,BNB,BTCUSDT
15:26.7,COMMISSION,-0.00008716,BNB,BTCUSDT
20:44.8,REALIZED_PNL,-2.39638333,USDT,BTCUSDT
20:44.8,COMMISSION,-0.00034909,BNB,BTCUSDT
01:27.8,COMMISSION,-0.00003512,BNB,BTCUSDT
01:27.8,COMMISSION,-0.00028097,BNB,BTCUSDT
01:27.8,COMMISSION,-0.00021071,BNB,BTCUSDT
05:05.7,COMMISSION,-0.00122697,BNB,BTCUSDT
05:05.7,REALIZED_PNL,-3.02026666,USDT,BTCUSDT
05:45.1,COMMISSION,-0.00035035,BNB,BTCUSDT
08:47.8,COMMISSION,-0.00009051,BNB,BCHUSDT
10:43.9,COMMISSION,-0.00070168,BNB,BTCUSDT
10:43.9,REALIZED_PNL,-1.0952,USDT,BTCUSDT
14:40.0,COMMISSION,-0.0001755,BNB,BTCUSDT
16:13.8,TRANSFER,-60,USDT,
32:54.2,COMMISSION,-0.00025466,BNB,ETHUSDT
36:30.3,REALIZED_PNL,-3.8806,USDT,BTCUSDT
36:30.3,COMMISSION,-0.0003497,BNB,BTCUSDT
36:31.6,REALIZED_PNL,-1.46084,USDT,BCHUSDT
36:31.6,REALIZED_PNL,-0.39424,USDT,BCHUSDT
36:31.6,COMMISSION,-0.00014169,BNB,BCHUSDT
36:31.6,COMMISSION,-0.00003842,BNB,BCHUSDT
37:06.9,COMMISSION,-0.00105129,BNB,BTCUSDT
38:22.2,COMMISSION,-0.00025504,BNB,ETHUSDT
38:22.2,REALIZED_PNL,2.179,USDT,ETHUSDT
38:57.5,COMMISSION,-0.00007641,BNB,ETHUSDT
40:22.5,REALIZED_PNL,-2.2011,USDT,BTCUSDT
40:22.5,COMMISSION,-0.00105165,BNB,BTCUSDT
40:24.3,REALIZED_PNL,0.04515,USDT,ETHUSDT
40:24.3,REALIZED_PNL,0.01944,USDT,ETHUSDT
40:24.3,COMMISSION,-0.00005353,BNB,ETHUSDT
40:24.3,COMMISSION,-0.00002294,BNB,ETHUSDT
40:38.1,COMMISSION,-0.0000701,BNB,BTCUSDT
40:38.1,COMMISSION,-0.00045567,BNB,BTCUSDT
58:38.5,REALIZED_PNL,0.91890333,USDT,BTCUSDT
58:38.5,COMMISSION,-0.00038607,BNB,BTCUSDT
58:38.5,COMMISSION,-0.00014039,BNB,BTCUSDT
58:38.5,REALIZED_PNL,0.33398666,USDT,BTCUSDT
02:23.8,COMMISSION,-0.00070301,BNB,BTCUSDT
09:05.3,REALIZED_PNL,-1.0226,USDT,BTCUSDT
09:05.3,COMMISSION,-0.00035148,BNB,BTCUSDT
09:05.3,COMMISSION,-0.00035148,BNB,BTCUSDT
09:05.3,REALIZED_PNL,-1.029,USDT,BTCUSDT
12:54.8,COMMISSION,-0.00035093,BNB,BTCUSDT
12:54.8,COMMISSION,-0.00007018,BNB,BTCUSDT
12:54.8,COMMISSION,-0.00007018,BNB,BTCUSDT
12:54.8,COMMISSION,-0.00021055,BNB,BTCUSDT
14:46.6,REALIZED_PNL,-1.9448,USDT,BTCUSDT
14:46.6,COMMISSION,-0.00070207,BNB,BTCUSDT
29:53.4,TRANSFER,-76.69093124,USDT,
14:16.5,TRANSFER,130.8433442,USDT,
15:33.5,COMMISSION,-0.0003579,BNB,BTCUSDT
34:59.0,REALIZED_PNL,4.99248,USDT,BTCUSDT
34:59.0,COMMISSION,-0.00028532,BNB,BTCUSDT
34:59.0,COMMISSION,-0.00007133,BNB,BTCUSDT
34:59.0,REALIZED_PNL,1.2495,USDT,BTCUSDT
39:57.8,COMMISSION,-0.00053372,BNB,BTCUSDT
40:18.8,REALIZED_PNL,0.2895,USDT,BTCUSDT
40:18.8,COMMISSION,-0.00053397,BNB,BTCUSDT
09:29.8,COMMISSION,-0.00025088,BNB,BTCUSDT
09:29.8,COMMISSION,-0.00010752,BNB,BTCUSDT
09:42.8,COMMISSION,-0.000358,BNB,BTCUSDT
09:42.8,REALIZED_PNL,-0.02885,USDT,BTCUSDT
10:17.8,COMMISSION,-0.0008582,BNB,BTCUSDT
10:17.8,COMMISSION,-0.00021455,BNB,BTCUSDT
12:31.3,REALIZED_PNL,-4.9557,USDT,BTCUSDT
12:31.3,COMMISSION,-0.00107243,BNB,BTCUSDT
15:04.6,COMMISSION,-0.00035695,BNB,BTCUSDT
22:45.5,REALIZED_PNL,-0.09511,USDT,BTCUSDT
22:45.5,COMMISSION,-0.00049937,BNB,BTCUSDT
22:45.5,COMMISSION,-0.00017834,BNB,BTCUSDT
22:45.5,REALIZED_PNL,-0.4794,USDT,BTCUSDT
22:45.5,REALIZED_PNL,-1.34246,USDT,BTCUSDT
22:45.5,COMMISSION,-0.00003566,BNB,BTCUSDT
00:24.2,COMMISSION,-0.29033488,USDT,BTCUSDT
10:27.6,COMMISSION,-0.28934864,USDT,BTCUSDT
10:27.6,REALIZED_PNL,-2.4656,USDT,BTCUSDT
16:18.3,COMMISSION,-0.2949752,USDT,BTCUSDT
00:00.9,FUNDING_FEE,-0.04452941,USDT,BTCUSDT
38:45.2,COMMISSION,-0.3049656,USDT,BTCUSDT
38:45.2,REALIZED_PNL,24.976,USDT,BTCUSDT
45:00.8,COMMISSION,-0.03024939,USDT,BTCUSDT
45:00.8,COMMISSION,-0.06049732,USDT,BTCUSDT
45:00.8,COMMISSION,-0.13612427,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33178333,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499202,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33178333,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499202,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499204,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33173333,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499202,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33178333,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33178333,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33173333,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499202,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499202,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499202,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33178333,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33173333,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33170333,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33173333,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499205,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499204,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33178333,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499202,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33178333,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499204,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33178333,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33178333,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499202,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499202,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499202,USDT,BTCUSDT
17:53.0,REALIZED_PNL,-0.33178333,USDT,BTCUSDT
17:53.0,COMMISSION,-0.01499204,USDT,BTCUSDT
00:10.9,COMMISSION,-0.07585784,USDT,BTCUSDT
05:56.7,COMMISSION,-0.07598352,USDT,BTCUSDT
05:56.7,REALIZED_PNL,0.3142,USDT,BTCUSDT
10:41.4,COMMISSION,-0.2974024,USDT,BTCUSDT
12:32.6,COMMISSION,-0.29900664,USDT,BTCUSDT
12:32.6,REALIZED_PNL,4.0106,USDT,BTCUSDT
22:27.4,COMMISSION,-0.14907424,USDT,BTCUSDT
22:32.8,COMMISSION,-0.02984791,USDT,BTCUSDT
22:32.8,REALIZED_PNL,0.08266,USDT,BTCUSDT
22:32.8,REALIZED_PNL,0.32896,USDT,BTCUSDT
22:32.8,COMMISSION,-0.11939097,USDT,BTCUSDT
40:45.9,COMMISSION,-0.14917728,USDT,BTCUSDT
45:05.4,REALIZED_PNL,-0.6157,USDT,BTCUSDT
45:05.4,COMMISSION,-0.148931,USDT,BTCUSDT
55:17.9,COMMISSION,-0.14875088,USDT,BTCUSDT
56:53.3,COMMISSION,-0.14791,USDT,BTCUSDT
56:53.3,REALIZED_PNL,-2.1022,USDT,BTCUSDT
59:20.1,COMMISSION,-0.04440927,USDT,BTCUSDT
59:20.1,COMMISSION,-0.02960528,USDT,BTCUSDT
59:20.1,COMMISSION,-0.05920987,USDT,BTCUSDT
59:20.1,COMMISSION,-0.01480309,USDT,BTCUSDT
09:59.9,REALIZED_PNL,-1.3841,USDT,BTCUSDT
09:59.9,COMMISSION,-0.14858115,USDT,BTCUSDT
11:48.8,COMMISSION,-0.0744312,USDT,BTCUSDT
31:01.9,COMMISSION,-0.14811912,USDT,BTCUSDT
31:01.9,REALIZED_PNL,-1.8582,USDT,BTCUSDT
44:47.9,COMMISSION,-0.0736,USDT,BTCUSDT
48:13.5,COMMISSION,-0.14713132,USDT,BTCUSDT
48:13.5,REALIZED_PNL,0.1717,USDT,BTCUSDT
02:42.4,COMMISSION,-0.07404076,USDT,BTCUSDT
06:56.2,COMMISSION,-0.14689336,USDT,BTCUSDT
06:56.2,REALIZED_PNL,-2.9704,USDT,BTCUSDT
20:18.9,COMMISSION,-0.0736,USDT,BTCUSDT
31:55.3,REALIZED_PNL,-0.349,USDT,BTCUSDT
31:55.3,COMMISSION,-0.14733959,USDT,BTCUSDT
35:10.0,COMMISSION,-0.0736,USDT,BTCUSDT
37:01.0,COMMISSION,-0.07368,USDT,BTCUSDT
37:47.0,COMMISSION,-0.29507551,USDT,BTCUSDT
37:47.0,REALIZED_PNL,-1.2888,USDT,BTCUSDT
39:33.4,COMMISSION,-0.147632,USDT,BTCUSDT
43:16.2,COMMISSION,-0.29499624,USDT,BTCUSDT
43:16.2,REALIZED_PNL,0.6694,USDT,BTCUSDT
47:26.7,COMMISSION,-0.0736,USDT,BTCUSDT
51:19.1,COMMISSION,-0.0736,USDT,BTCUSDT
00:01.1,FUNDING_FEE,-0.07333552,USDT,BTCUSDT
42:38.3,REALIZED_PNL,-12.2736,USDT,BTCUSDT
42:38.3,COMMISSION,-0.28949056,USDT,BTCUSDT
00:19.1,COMMISSION,-0.148,USDT,BTCUSDT
08:53.0,REALIZED_PNL,1.9548,USDT,BTCUSDT
08:53.0,COMMISSION,-0.29678191,USDT,BTCUSDT
32:42.2,COMMISSION,-0.26018999,USDT,BTCUSDT
43:57.2,REALIZED_PNL,-0.87955,USDT,BTCUSDT
43:57.2,COMMISSION,-0.52002817,USDT,BTCUSDT
59:06.7,COMMISSION,-0.104419,USDT,BTCUSDT
59:06.9,COMMISSION,-0.059668,USDT,BTCUSDT
59:07.1,COMMISSION,-0.059668,USDT,BTCUSDT
13:11.5,COMMISSION,-0.4494,USDT,BTCUSDT
13:11.5,REALIZED_PNL,4.725,USDT,BTCUSDT
17:23.3,COMMISSION,-0.419888,USDT,BTCUSDT
19:33.5,REALIZED_PNL,-1.24848,USDT,BTCUSDT
19:33.5,REALIZED_PNL,-1.4698,USDT,BTCUSDT
19:33.5,COMMISSION,-0.02993222,USDT,BTCUSDT
19:33.5,REALIZED_PNL,-0.14944,USDT,BTCUSDT
19:33.5,REALIZED_PNL,-1.2716,USDT,BTCUSDT
19:33.5,COMMISSION,-0.25442336,USDT,BTCUSDT
19:33.5,COMMISSION,-0.2544326,USDT,BTCUSDT
19:33.5,COMMISSION,-0.29933208,USDT,BTCUSDT
20:36.2,COMMISSION,-0.01496306,USDT,BTCUSDT
20:36.2,COMMISSION,-0.73318994,USDT,BTCUSDT
23:30.6,REALIZED_PNL,-1.64077,USDT,BTCUSDT
23:30.6,COMMISSION,-0.04493107,USDT,BTCUSDT
23:30.6,REALIZED_PNL,-0.10473,USDT,BTCUSDT
23:30.6,COMMISSION,-0.70392012,USDT,BTCUSDT
32:59.7,COMMISSION,-0.06732,USDT,BTCUSDT
32:59.7,COMMISSION,-0.15708,USDT,BTCUSDT
46:22.2,COMMISSION,-0.44939004,USDT,BTCUSDT
46:22.2,REALIZED_PNL,-1.4751,USDT,BTCUSDT
11:49.9,COMMISSION,-0.58258231,USDT,BTCUSDT
18:25.1,REALIZED_PNL,4.19913,USDT,BTCUSDT
18:25.1,COMMISSION,-0.58090266,USDT,BTCUSDT
21:12.9,COMMISSION,-0.28325192,USDT,BTCUSDT
21:12.9,COMMISSION,-0.14907996,USDT,BTCUSDT
21:12.9,COMMISSION,-0.05963198,USDT,BTCUSDT
21:12.9,COMMISSION,-0.10435597,USDT,BTCUSDT
28:17.6,REALIZED_PNL,3.9996,USDT,BTCUSDT
28:17.6,COMMISSION,-0.29736,USDT,BTCUSDT
45:29.7,COMMISSION,-1.192672,USDT,BTCUSDT
45:29.7,COMMISSION,-0.298168,USDT,BTCUSDT
47:37.2,COMMISSION,-0.04474446,USDT,BTCUSDT
47:37.2,REALIZED_PNL,-0.01605,USDT,BTCUSDT
47:37.2,COMMISSION,-0.93963366,USDT,BTCUSDT
47:37.2,REALIZED_PNL,-1.01115,USDT,BTCUSDT
47:37.2,REALIZED_PNL,-0.52964999,USDT,BTCUSDT
47:37.2,REALIZED_PNL,-0.04815,USDT,BTCUSDT
47:37.2,COMMISSION,-0.49218906,USDT,BTCUSDT
47:37.2,COMMISSION,-0.01491482,USDT,BTCUSDT
48:13.4,COMMISSION,-1.44653733,USDT,BTCUSDT
03:16.9,COMMISSION,-1.43977022,USDT,BTCUSDT
03:16.9,REALIZED_PNL,16.91777,USDT,BTCUSDT
05:49.7,COMMISSION,-0.71025772,USDT,BTCUSDT
05:49.7,COMMISSION,-0.81384732,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08484097,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
06:04.3,COMMISSION,-1.18106176,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-6.77287766,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.8464097,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,COMMISSION,-0.0147632,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,COMMISSION,-0.1476328,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,REALIZED_PNL,-0.08464097,USDT,BTCUSDT
06:04.3,COMMISSION,-0.01476328,USDT,BTCUSDT
08:22.4,COMMISSION,-1.13969763,USDT,BTCUSDT
08:22.4,COMMISSION,-0.28122622,USDT,BTCUSDT
13:08.8,COMMISSION,-1.42054156,USDT,BTCUSDT
13:08.8,REALIZED_PNL,-0.95572,USDT,BTCUSDT
29:44.7,TRANSFER,-117.9860932,USDT,
07:19.3,TRANSFER,115.987725,USDT,
28:37.8,COMMISSION,-0.0746,USDT,BTCUSDT
00:00.9,FUNDING_FEE,-0.02902788,USDT,BTCUSDT
48:10.0,COMMISSION,-0.04370388,USDT,BTCUSDT
48:10.0,REALIZED_PNL,2.6403,USDT,BTCUSDT
48:10.0,COMMISSION,-0.10197572,USDT,BTCUSDT
48:10.0,REALIZED_PNL,6.1607,USDT,BTCUSDT
07:52.8,COMMISSION,-0.2173353,USDT,BTCUSDT
20:15.2,REALIZED_PNL,-3.72915,USDT,BTCUSDT
20:15.2,COMMISSION,-0.21584364,USDT,BTCUSDT
01:27.1,COMMISSION,-0.28577271,USDT,BTCUSDT
20:37.9,REALIZED_PNL,5.0338,USDT,BTCUSDT
20:37.9,COMMISSION,-0.2837592,USDT,BTCUSDT
31:06.1,COMMISSION,-0.14143571,USDT,BTCUSDT
32:43.0,COMMISSION,-0.1416,USDT,BTCUSDT
32:43.0,REALIZED_PNL,-0.4107,USDT,BTCUSDT
07:43.3,COMMISSION,-0.14082439,USDT,BTCUSDT
19:52.7,REALIZED_PNL,-0.7221,USDT,BTCUSDT
19:52.7,COMMISSION,-0.14111324,USDT,BTCUSDT
15:16.3,COMMISSION,-0.4235244,USDT,BTCUSDT
16:09.6,COMMISSION,-0.244808,USDT,DOGEUSDT
16:55.4,COMMISSION,-0.1346136,USDT,DOGEUSDT
16:55.4,REALIZED_PNL,-0.063,USDT,DOGEUSDT
16:55.4,COMMISSION,-0.1101384,USDT,DOGEUSDT
16:55.4,REALIZED_PNL,-0.077,USDT,DOGEUSDT
14:33.9,COMMISSION,-0.01401442,USDT,BTCUSDT
14:33.9,COMMISSION,-0.40642896,USDT,BTCUSDT
14:33.9,REALIZED_PNL,-7.44488,USDT,BTCUSDT
14:33.9,REALIZED_PNL,-0.25765,USDT,BTCUSDT
14:43.8,COMMISSION,-0.21,USDT,BTCUSDT
15:01.0,REALIZED_PNL,-9.0297,USDT,BTCUSDT
15:01.0,COMMISSION,-0.41638812,USDT,BTCUSDT
15:11.2,COMMISSION,-1.12943095,USDT,BTCUSDT
15:11.2,COMMISSION,-0.16731215,USDT,BTCUSDT
16:03.3,COMMISSION,-0.18076864,USDT,BTCUSDT
16:03.3,COMMISSION,-1.11242848,USDT,BTCUSDT
16:03.3,REALIZED_PNL,-1.24131548,USDT,BTCUSDT
16:03.3,REALIZED_PNL,-7.62366451,USDT,BTCUSDT
25:20.7,COMMISSION,-0.09744,USDT,BTCUSDT
25:20.7,COMMISSION,-0.07656,USDT,BTCUSDT
07:49.7,COMMISSION,-0.3506228,USDT,BTCUSDT
07:49.7,REALIZED_PNL,6.557,USDT,BTCUSDT
30:48.2,TRANSFER,-98.88889442,USDT,
14:28.5,TRANSFER,96.221206,USDT,
22:27.6,COMMISSION,-0.0357,USDT,BTCUSDT
42:30.2,COMMISSION,-0.07162051,USDT,BTCUSDT
42:30.2,REALIZED_PNL,0.5513,USDT,BTCUSDT
05:11.8,COMMISSION,-0.69176793,USDT,BTCUSDT
27:52.1,COMMISSION,-0.68907993,USDT,BTCUSDT
27:52.1,REALIZED_PNL,-6.72,USDT,BTCUSDT
59:29.4,OPTIONS_PREMIUM_FEE,-1.03492959,USDT,ETHUSDT
52:06.2,OPTIONS_PREMIUM_FEE,-1.19096712,USDT,BTCUSDT
55:25.7,OPTIONS_PREMIUM_FEE,-0.96662052,USDT,BTCUSDT
06:42.8,COMMISSION,-0.0864,USDT,BTCUSDT
24:00.8,COMMISSION,-0.17672308,USDT,BTCUSDT
24:00.8,REALIZED_PNL,-9.80772,USDT,BTCUSDT
33:41.1,COMMISSION,-0.0737,USDT,BTCUSDT
53:55.2,COMMISSION,-0.22188,USDT,BTCUSDT
43:21.4,COMMISSION,-0.59529312,USDT,BTCUSDT
43:21.4,REALIZED_PNL,10.3328,USDT,BTCUSDT
51:16.1,COMMISSION,-0.2611,USDT,BTCUSDT
02:02.9,REALIZED_PNL,-0.15625,USDT,BTCUSDT
02:02.9,REALIZED_PNL,-0.0625,USDT,BTCUSDT
02:02.9,COMMISSION,-0.3729375,USDT,BTCUSDT
02:02.9,COMMISSION,-0.149175,USDT,BTCUSDT
04:05.4,COMMISSION,-0.08952,USDT,BTCUSDT
15:03.9,COMMISSION,-0.0748,USDT,BTCUSDT
06:02.2,REALIZED_PNL,-21.44,USDT,BTCUSDT
06:02.2,COMMISSION,-0.337216,USDT,BTCUSDT
11:30.6,COMMISSION,-0.38122,USDT,BTCUSDT
00:01.1,FUNDING_FEE,-0.19111373,USDT,BTCUSDT
25:27.8,COMMISSION,-0.7635178,USDT,BTCUSDT
25:27.8,REALIZED_PNL,2.69451,USDT,BTCUSDT
19:29.3,COMMISSION,-0.01556009,USDT,BTCUSDT
19:29.3,COMMISSION,-0.3578811,USDT,BTCUSDT
19:29.3,COMMISSION,-0.09336177,USDT,BTCUSDT
39:58.0,REALIZED_PNL,-8.81106,USDT,BTCUSDT
39:58.0,COMMISSION,-0.4703274,USDT,BTCUSDT
54:37.5,COMMISSION,-0.0950538,USDT,BTCUSDT
00:01.2,FUNDING_FEE,-0.02371799,USDT,BTCUSDT
08:43.0,REALIZED_PNL,-1.8933,USDT,BTCUSDT
08:43.0,COMMISSION,-0.09429648,USDT,BTCUSDT
10:59.6,TRANSFER,-51.30350554,USDT,
38:27.5,TRANSFER,73.88147765,USDT,
41:37.4,COMMISSION,-0.108976,USDT,BTCUSDT
00:00.8,FUNDING_FEE,-0.05368877,USDT,BTCUSDT
40:20.0,COMMISSION,-0.07713712,USDT,BTCUSDT
00:01.0,FUNDING_FEE,-0.0744975,USDT,BTCUSDT
17:15.8,COMMISSION,-0.2984808,USDT,BTCUSDT
17:15.8,REALIZED_PNL,8.47921,USDT,BTCUSDT
22:20.6,TRANSFER,-81.74790746,USDT,
31:10.2,TRANSFER,112.6132556,USDT,
31:44.7,TRANSFER,-112.6132556,USDT,
26:56.6,TRANSFER,79.18466482,USDT,
38:49.9,COMMISSION,-0.17792101,USDT,BTCUSDT
38:49.9,COMMISSION,-0.09580172,USDT,BTCUSDT
38:49.9,COMMISSION,-0.01368577,USDT,BTCUSDT
38:49.9,COMMISSION,-0.05474384,USDT,BTCUSDT
38:49.9,COMMISSION,-0.04105638,USDT,BTCUSDT
00:01.9,FUNDING_FEE,0.09574483,USDT,BTCUSDT
35:44.8,COMMISSION,-0.3872456,USDT,BTCUSDT
35:44.8,REALIZED_PNL,-10.09217,USDT,BTCUSDT
59:52.9,COMMISSION,-0.13887991,USDT,BTCUSDT
04:27.8,REALIZED_PNL,11.4168,USDT,BTCUSDT
04:27.8,COMMISSION,-0.1343132,USDT,BTCUSDT
12:46.1,COMMISSION,-0.38685466,USDT,BTCUSDT
17:29.0,COMMISSION,-0.13379627,USDT,BTCUSDT
39:21.6,COMMISSION,-0.5243823,USDT,BTCUSDT
39:21.6,REALIZED_PNL,-9.32839,USDT,BTCUSDT
52:48.2,COMMISSION,-0.68234736,USDT,BTCUSDT
52:48.2,COMMISSION,-0.17393168,USDT,BTCUSDT
00:01.0,FUNDING_FEE,0.21335037,USDT,BTCUSDT
10:42.0,COMMISSION,-0.85739724,USDT,BTCUSDT
10:42.0,REALIZED_PNL,-2.79552,USDT,BTCUSDT
38:24.5,COMMISSION,-0.016504,USDT,1000SHIBUSDT
00:05.7,FUNDING_FEE,0.00833513,USDT,1000SHIBUSDT
00:06.2,FUNDING_FEE,0.008332,USDT,1000SHIBUSDT
55:34.9,COMMISSION,-0.01624799,USDT,1000SHIBUSDT
00:06.1,FUNDING_FEE,0.01638488,USDT,1000SHIBUSDT
00:06.2,FUNDING_FEE,0.01670194,USDT,1000SHIBUSDT
10:33.0,COMMISSION,-0.06704,USDT,BTCUSDT
00:00.8,FUNDING_FEE,0.01642989,USDT,BTCUSDT
00:05.4,FUNDING_FEE,0.01671874,USDT,1000SHIBUSDT
00:00.8,FUNDING_FEE,0.04671521,USDT,BTCUSDT
00:05.7,FUNDING_FEE,0.01737354,USDT,1000SHIBUSDT
15:08.2,COMMISSION,-0.13786316,USDT,BTCUSDT
15:08.2,REALIZED_PNL,9.4579,USDT,BTCUSDT
30:59.4,COMMISSION,-0.00002674,BNB,1000SHIBUSDT
00:06.1,FUNDING_FEE,0.02497209,USDT,1000SHIBUSDT
00:06.0,FUNDING_FEE,0.021645,USDT,1000SHIBUSDT
00:06.0,FUNDING_FEE,0.02218297,USDT,1000SHIBUSDT
00:06.5,FUNDING_FEE,0.0218675,USDT,1000SHIBUSDT
00:06.1,FUNDING_FEE,0.0218145,USDT,1000SHIBUSDT
19:31.8,COMMISSION,-0.03487,USDT,BTCUSDT
07:30.8,REALIZED_PNL,3.3175,USDT,BTCUSDT
07:30.8,COMMISSION,-0.068413,USDT,BTCUSDT
00:06.7,FUNDING_FEE,0.02116427,USDT,1000SHIBUSDT
50:43.0,REALIZED_PNL,-4.715,USDT,1000SHIBUSDT
50:43.0,COMMISSION,-0.08481,USDT,1000SHIBUSDT
51:28.3,TRANSFER,-72.80741259,USDT,
24:19.9,TRANSFER,72.17053932,USDT,
45:33.2,COMMISSION,-0.13707792,USDT,BTCUSDT
24:29.7,COMMISSION,-0.1354,USDT,BTCUSDT
24:29.7,REALIZED_PNL,-4.1948,USDT,BTCUSDT
21:45.1,COMMISSION,-0.09894498,USDT,BTCUSDT
07:53.1,REALIZED_PNL,1.6659,USDT,BTCUSDT
07:53.1,COMMISSION,-0.1972236,USDT,BTCUSDT
30:47.0,COMMISSION,-0.77532914,USDT,BTCUSDT
30:58.1,COMMISSION,-0.7755904,USDT,BTCUSDT
30:58.1,REALIZED_PNL,0.65313,USDT,BTCUSDT
36:19.7,COMMISSION,-0.0668919,USDT,BTCUSDT
38:05.0,COMMISSION,-0.1291152,USDT,ETHUSDT
00:00.9,FUNDING_FEE,0.06320471,USDT,BTCUSDT
00:02.1,FUNDING_FEE,-0.06517425,USDT,ETHUSDT
00:01.0,FUNDING_FEE,0.00027382,USDT,BTCUSDT
00:01.8,FUNDING_FEE,-0.0644181,USDT,ETHUSDT
37:21.5,REALIZED_PNL,2.0434,USDT,BTCUSDT
